"","index","Unnamed: 0","abv","ibu","id","name","style","brewery_id","ounces"
"430",429,429,0.056,NA,1651,"Maize & Blueberry","Fruit / Vegetable Beer",10,16
"431",430,430,0.093,NA,1443,"Trebuchet Double IPA","American Double / Imperial IPA",10,16
"432",431,431,0.065,NA,1352,"Contemplation","Bière de Garde",10,16
"433",432,432,0.05,NA,1267,"Black Rabbit","American Black Ale",10,16
"434",433,433,0.09,NA,1266,"Zaison","Saison / Farmhouse Ale",10,16
"435",434,434,0.082,NA,1178,"Vivant Tripel","Tripel",10,16
"436",435,435,0.098,NA,1136,"Tart Side of the Moon","Belgian Dark Ale",10,16
"437",436,436,0.06,NA,1044,"Big Red Coq","American Amber / Red Ale",10,16
"438",437,437,0.099,NA,1033,"Hubris Quadrupel Anniversary Ale","Quadrupel (Quad)",10,16
"439",438,438,0.095,NA,1031,"Plow Horse Belgian Style Imperial Stout","American Double / Imperial Stout",10,16
"440",439,439,0.092,NA,909,"Escoffier Bretta Ale","American Wild Ale",10,16
"441",440,440,0.065,NA,873,"Contemplation (2012)","Bière de Garde",10,16
"442",441,441,0.099,NA,860,"Vivant Belgian Style Imperial Stout (2012)","Russian Imperial Stout",10,16
"443",442,442,0.062,NA,677,"Big Red Coq (2012)","American Amber / Red Ale",10,16
"444",443,443,0.09,NA,671,"Zaison (2012)","Saison / Farmhouse Ale",10,16
"445",444,444,0.092,NA,670,"Vivant Tripel (2012)","Tripel",10,16
"446",445,445,0.097,NA,669,"Trebuchet Double IPA (2012)","Belgian IPA",10,16
"447",446,446,0.085,NA,627,"Kludde","Belgian Strong Dark Ale",10,16
"448",447,447,0.055,NA,387,"Farm Hand","Saison / Farmhouse Ale",10,16
"449",448,448,0.06,NA,385,"Solitude","Belgian Pale Ale",10,16
"450",449,449,0.065,NA,384,"Triomphe","Belgian IPA",10,16
"451",450,450,NA,NA,1096,"Tampa Pale Ale","American Pale Ale (APA)",467,12
"452",451,451,NA,NA,1095,"Orange Grove Wheat Ale","American Pale Wheat Ale",467,12
"453",452,452,0.061,NA,2456,"Broad Brook Ale","American Amber / Red Ale",89,16
"454",453,453,0.05,15,921,"Northern Lights Amber Ale","American Amber / Red Ale",493,12
"455",454,454,0.052,17,920,"Polar Pale Ale","American Pale Ale (APA)",493,12
"456",455,455,0.048,NA,919,"Chugach Session Ale","Cream Ale",493,12
"457",456,456,0.061,64,648,"Fairweather IPA","American IPA",493,12
"458",457,457,0.068,47,1279,"East India Pale Ale","English India Pale Ale (IPA)",437,16
"459",458,458,0.045,NA,756,"Brooklyn Summer Ale","English Pale Mild Ale",437,12
"460",459,459,0.068,47,566,"East India Pale Ale","English India Pale Ale (IPA)",437,12
"461",460,460,0.045,NA,328,"Brooklyn Summer Ale (2011)","English Pale Mild Ale",437,12
"462",461,461,0.052,NA,66,"Brooklyn Lager (16 oz.)","American Amber / Red Lager",437,16
"463",462,462,0.052,NA,65,"Brooklyn Lager (12 oz.)","American Amber / Red Lager",437,12
"464",463,463,0.08,NA,538,"Tour de Nez Belgian IPA (Current)","Belgian IPA",530,16
"465",464,464,NA,NA,504,"Roler Bock (Current)","Maibock / Helles Bock",530,16
"466",465,465,0.073,85,383,"Black Adder IBA (Current)","American Black Ale",530,16
"467",466,466,0.099,NA,29,"Very Noddy Lager (Current)","Schwarzbier",530,16
"468",467,467,0.062,42,28,"Tule Duck Red Ale (Current)","American Amber / Red Ale",530,16
"469",468,468,0.058,35,27,"Original Orange Blossom Ale (Current)","Herbed / Spiced Beer",530,16
"470",469,469,0.052,40,26,"Black Noddy Lager (Current)","Schwarzbier",530,16
"471",470,470,0.053,NA,1627,"Cleveland Beer Week 2013","Munich Helles Lager",357,16
"472",471,471,0.045,NA,2552,"Painted Turtle","American Pale Ale (APA)",56,12
"473",472,472,0.06,40,2125,"1836","American Blonde Ale",214,12
"474",473,473,0.06,20,2124,"Summer's Wit","Witbier",214,12
"475",474,474,0.09,118,2123,"More Cowbell","American Double / Imperial IPA",214,16
"476",475,475,0.065,NA,2608,"Wrath of Pele","American Brown Ale",24,16
"477",476,476,0.068,NA,2607,"Black Beer'd","American Black Ale",24,16
"478",477,477,0.078,NA,2606,"Mr. Tea","Fruit / Vegetable Beer",24,24
"479",478,478,0.055,40,2478,"Pale Alement","American Pale Ale (APA)",24,12
"480",479,479,0.099,115,2471,"Hopkick Dropkick","American Double / Imperial IPA",24,12
"481",480,480,0.06,NA,2470,"Kreamed Corn","Cream Ale",24,12
"482",481,481,0.065,NA,2464,"Coconoats","American Pale Wheat Ale",24,16
"483",482,482,0.068,16,2160,"Joey Wheat","American Pale Wheat Ale",24,16
"484",483,483,0.072,86,2158,"3:33 Black IPA","American IPA",24,16
"485",484,484,0.068,NA,2072,"MCA","American IPA",24,16
"486",485,485,0.055,40,2054,"Pale Alement","American Pale Ale (APA)",24,16
"487",486,486,0.05,14,2196,"Couch Select Lager","American Pale Lager",197,12
"488",487,487,0.056,36,668,"Mucho Aloha Hawaiian Pale Ale","American Pale Ale (APA)",517,12
"489",488,488,0.049,NA,52,"Heinnieweisse Weissebier","Hefeweizen",556,12
"490",489,489,0.068,NA,51,"Snapperhead IPA","American IPA",556,12
"491",490,490,0.049,NA,50,"Moo Thunder Stout","Milk / Sweet Stout",556,12
"492",491,491,0.043,NA,49,"Porkslap Pale Ale","American Pale Ale (APA)",556,12
"493",492,492,0.093,NA,2657,"Blackbeard","American Double / Imperial Stout",5,12
"494",493,493,0.062,NA,2656,"Rye Knot","American Brown Ale",5,12
"495",494,494,0.06,NA,2655,"Dead Arm","American Pale Ale (APA)",5,12
"496",495,495,0.048,NA,2654,"32°/50° Kölsch ","Kölsch",5,16
"497",496,496,0.077,NA,2653,"HopArt","American IPA",5,16
"498",497,497,0.097,NA,2652,"Boy King","American Double / Imperial IPA",5,16
"499",498,498,0.052,NA,2252,"Gran Sport","American Porter",182,16
"500",499,499,0.053,25,2214,"Horny Toad Cerveza","American Blonde Ale",182,16
"501",500,500,0.063,35,2213,"Native Amber","American Amber / Red Ale",182,16
"502",501,501,0.068,100,1442,"F5 IPA","American IPA",182,16
"503",502,502,0.063,35,170,"Native Amber (2013)","American Amber / Red Ale",182,16
"504",503,503,0.053,25,169,"Horny Toad Cerveza (2013)","American Blonde Ale",182,16
"505",504,504,0.068,100,2315,"Hopportunity Knocks IPA","American IPA",155,12
"506",505,505,0.06,NA,1808,"Pilot Rock Porter","American Porter",155,12
"507",506,506,0.056,55,1419,"Caldera Pale Ale","American Pale Ale (APA)",155,12
"508",507,507,0.039,16,878,"Lawnmower Lager","American Adjunct Lager",155,12
"509",508,508,0.054,24,794,"Ashland Amber Ale (2009)","American Amber / Red Ale",155,12
"510",509,509,0.061,94,793,"Caldera IPA (2009)","American IPA",155,12
"511",510,510,0.061,94,792,"Caldera IPA (2007)","American IPA",155,12
"512",511,511,0.056,55,791,"Caldera Pale Ale (2010)","American Pale Ale (APA)",155,12
"513",512,512,0.056,55,790,"Caldera Pale Ale (2009)","American Pale Ale (APA)",155,12
"514",513,513,0.056,55,789,"Caldera Pale Ale (2005)","American Pale Ale (APA)",155,12
"515",514,514,0.056,55,788,"Caldera Pale Ale (2007)","American Pale Ale (APA)",155,12
"516",515,515,0.056,55,38,"Caldera Pale Ale (2011)","American Pale Ale (APA)",155,12
"517",516,516,0.054,24,37,"Ashland Amber Ale","American Amber / Red Ale",155,12
"518",517,517,0.061,94,36,"Caldera IPA","American IPA",155,12
"519",518,518,0.05,NA,2257,"Remain in Light","American Pilsner",178,12
"520",519,519,0.065,NA,2256,"Flower Child (2014)","American IPA",178,12
"521",520,520,NA,NA,870,"THP White (2006)","Witbier",497,12
"522",521,521,NA,NA,869,"THP Amber (2006)","American Amber / Red Ale",497,12
"523",522,522,NA,NA,868,"THP Light (2006)","American Blonde Ale",497,12
"524",523,523,NA,NA,867,"THP Dark (2006)","English Dark Mild Ale",497,12
"525",524,524,0.099,43,2068,"Imperial Pumpkin Stout","Pumpkin Ale",230,16
"526",525,525,0.09,130,2067,"Dead-Eye DIPA","American Double / Imperial IPA",230,16
"527",526,526,0.055,64,2066,"Fisherman's IPA","American IPA",230,12
"528",527,527,0.054,35,2065,"Fisherman's Pils","German Pilsener",230,12
"529",528,528,0.055,30,2064,"Fisherman's Brew","American Amber / Red Ale",230,12
"530",529,529,0.055,35,1928,"Cape Cod Red","American Amber / Red Ale",267,16
"531",530,530,0.049,10,1927,"Beach Blonde","American Blonde Ale",267,16
"532",531,531,0.065,80,2227,"Dark Voyage Black IPA (2013)","American Black Ale",192,12
"533",532,532,0.052,28,2226,"Wisconsin Amber","Vienna Lager",192,12
"534",533,533,0.046,18,2225,"Lake House","Munich Helles Lager",192,12
"535",534,534,0.056,55,1954,"Ghost Ship White IPA","American IPA",192,12
"536",535,535,0.046,18,1910,"Lake House","Munich Helles Lager",192,16
"537",536,536,0.062,70,1177,"Mutiny IPA","American IPA",192,12
"538",537,537,0.052,NA,840,"Wisconsin Amber (1998)","Vienna Lager",192,12
"539",538,538,0.042,NA,180,"Island Wheat","American Pale Wheat Ale",192,12
"540",539,539,0.052,NA,63,"Wisconsin Amber (2013)","Vienna Lager",192,12
"541",540,540,0.05,NA,62,"U.S. Pale Ale","American Pale Ale (APA)",192,12
"542",541,541,NA,NA,61,"Supper Club Lager","American Pale Lager",192,12
"543",542,542,0.04,NA,784,"Carolina Lighthouse (2007)","American Blonde Ale",504,12
"544",543,543,0.05,NA,783,"Carolina Blonde (2006)","American Blonde Ale",504,12
"545",544,544,0.035,NA,782,"Carolina Blonde Light (2005)","American Blonde Ale",504,12
"546",545,545,0.059,22,2255,"Santa's Secret","Winter Warmer",179,16
"547",546,546,0.057,NA,530,"Flagship IPA","English India Pale Ale (IPA)",179,12
"548",547,547,0.051,NA,427,"Sky Blue Golden Ale","Kölsch",179,12
"549",548,548,0.099,100,2094,"Epitome","American Black Ale",222,16
"550",549,549,0.039,9,1941,"Monkey Chased the Weasel","Berliner Weissbier",222,16
"551",550,550,0.078,80,1940,"077XX","American Double / Imperial IPA",222,16
"552",551,551,0.042,35,1439,"Boat Beer","American IPA",222,12
"553",552,552,0.069,NA,1465,"Granny Smith Hard Apple Cider","Cider",404,16
"554",553,553,0.069,NA,1464,"Dry Hard Apple Cider","Cider",404,16
"555",554,554,0.056,NA,1744,"Farmer Ted's Cream Ale","Cream Ale",331,12
"556",555,555,0.052,NA,1743,"Firewater India Pale Ale","American IPA",331,12
"557",556,556,0.047,NA,1742,"White Zombie Ale","Witbier",331,12
"558",557,557,0.07,NA,1719,"King Winterbolt Winter Ale","Winter Warmer",331,12
"559",558,558,0.047,NA,638,"White Zombie Ale","Witbier",331,12
"560",559,559,0.052,NA,507,"Firewater India Pale Ale","American IPA",331,12
"561",560,560,0.056,NA,480,"Farmer Ted's Farmhouse Cream Ale","Cream Ale",331,12
"562",561,561,0.048,16,1882,"Whitecap Wit","Witbier",285,16
"563",562,562,0.078,16,1881,"Seiche Scottish Ale","Scottish Ale",285,16
"564",563,563,0.058,NA,2446,"Peanut Butter Jelly Time","American Brown Ale",96,12
"565",564,564,0.054,NA,2106,"King Coconut","American Porter",96,12
"566",565,565,0.085,90,2600,"Gone A-Rye","American Double / Imperial IPA",29,16
"567",566,566,NA,NA,2210,"Special Release",NA,29,16
"568",567,567,0.068,70,2052,"Dankosaurus","American IPA",29,16
"569",568,568,0.051,35,1584,"Scruffy's Smoked Alt","Smoked Beer",29,16
"570",569,569,0.051,36,1182,"Elliott's Phoned Home Pale Ale","American Pale Ale (APA)",29,16
"571",570,570,0.05,18,1050,"The Lawn Ranger","Cream Ale",29,16
"572",571,571,0.05,NA,1219,"All American Blonde Ale","American Blonde Ale",452,12
"573",572,572,0.05,NA,1218,"All American Red Ale","American Amber / Red Ale",452,12
"574",573,573,0.05,40,2377,"Main St. Virginia Ale","Altbier",122,12
"575",574,574,0.045,24,1839,"Chin Music Amber Lager","American Amber / Red Lager",122,12
"576",575,575,0.05,40,1248,"Main St. Virginia Ale","Altbier",122,12
"577",576,576,0.052,42,1247,"Ray Ray’s Pale Ale","American Pale Ale (APA)",122,12
"578",577,577,0.051,15,1649,"Chai Ale","Herbed / Spiced Beer",350,16
"579",578,578,0.072,85,1648,"Lucky Day IPA","American IPA",350,16
"580",579,579,0.095,99,1647,"Terrace Hill Double IPA","American Double / Imperial IPA",350,16
"581",580,580,0.075,77,1646,"Catch 23","American Black Ale",350,16
"582",581,581,0.07,NA,2057,"Stickin' In My Rye","Rye Beer",236,24
"583",582,582,0.06,45,2056,"Black Me Stout","American Stout",236,12
"584",583,583,0.05,22,2055,"Killer Kolsch","Kölsch",236,12
"585",584,584,0.07,65,1933,"Missile IPA","American IPA",236,12
"586",585,585,0.045,NA,2019,"Enlighten","Kölsch",250,16
"587",586,586,0.065,8,2018,"Ale Cider","Fruit / Vegetable Beer",250,16
"588",587,587,0.055,30,2017,"Pail Ale","American Pale Ale (APA)",250,16
"589",588,588,0.045,NA,2016,"Englishman","English Brown Ale",250,16
"590",589,589,0.08,69,2080,"8 Barrel","American Strong Ale",226,16
"591",590,590,0.055,40,2079,"Oktoberfest","Märzen / Oktoberfest",226,16
"592",591,591,0.057,58,2380,"IPA #11","American IPA",121,16
"593",592,592,0.057,10,2379,"Blood Orange Honey","Fruit / Vegetable Beer",121,16
"594",593,593,0.052,NA,2354,"Lighthouse Amber","Altbier",121,16
"595",594,594,0.089,126,2440,"Bay of Bengal Double IPA (2014)","American Double / Imperial IPA",99,12
"596",595,595,0.049,29,567,"Churchkey Pilsner Style Beer","American Pilsner",526,12
"597",596,596,0.05,NA,1342,"First Press","Cider",425,12
"598",597,597,0.05,NA,1341,"Magic Apple","Cider",425,12
"599",598,598,0.055,25,2349,"Cubano Espresso","Bock",141,12
"600",599,599,0.062,65,2014,"Operation Homefront","American IPA",141,12
"601",600,600,0.082,65,2013,"Wandering Pelican","American Black Ale",141,12
"602",601,601,0.055,NA,2012,"Sugar Plum","American Brown Ale",141,12
"603",602,602,0.055,NA,2011,"Oktoberfest","Märzen / Oktoberfest",141,12
"604",603,603,0.06,NA,2010,"Puppy's Breath Porter","American Porter",141,12
"605",604,604,0.045,NA,2009,"Happening Now","American IPA",141,12
"606",605,605,0.07,60,1726,"Hopped on the High Seas (Hop #529)","American IPA",141,12
"607",606,606,0.07,60,1725,"Hopped on the High Seas (Calypso)","American IPA",141,12
"608",607,607,0.063,NA,1695,"Wiregrass Post-Prohibition Ale","American Pale Ale (APA)",141,12
"609",608,608,0.07,60,1694,"Dry-Hopped On The High Seas Caribbean-Style IPA","American IPA",141,12
"610",609,609,0.07,60,1693,"Hopped on the High Seas (Citra)","American IPA",141,12
"611",610,610,0.07,60,1692,"Hopped on the High Seas (Ahtanum)","American IPA",141,12
